fluid_key,fluid_label,fluid_type,charge_L,makeup_rate_pct_per_yr,density_kg_per_L,price_usd_per_L,gwp100,tfa_molar_yield,annual_loss_L,annual_loss_kg,replacement_cost_usd,co2e_tonnes_per_yr,tfa_kg_per_yr,constants_source
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2300,16.0,1.37,60,2,0.695,368.0,504.16,22080.0,1.008,350.39,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2300,16.5,1.37,60,2,0.695,379.5,519.92,22770.0,1.04,361.34,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2300,17.0,1.37,60,2,0.695,391.0,535.67,23460.0,1.071,372.29,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2300,17.5,1.37,60,2,0.695,402.5,551.43,24150.0,1.103,383.24,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2300,18.0,1.37,60,2,0.695,414.0,567.18,24840.0,1.134,394.19,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2300,18.5,1.37,60,2,0.695,425.5,582.94,25530.0,1.166,405.14,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2300,19.0,1.37,60,2,0.695,437.0,598.69,26220.0,1.197,416.09,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2300,19.5,1.37,60,2,0.695,448.5,614.45,26910.0,1.229,427.04,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2300,20.0,1.37,60,2,0.695,460.0,630.2,27600.0,1.26,437.99,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,0.5,1.37,60,2,0.695,12.0,16.44,720.0,0.033,11.43,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,1.0,1.37,60,2,0.695,24.0,32.88,1440.0,0.066,22.85,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,1.5,1.37,60,2,0.695,36.0,49.32,2160.0,0.099,34.28,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,2.0,1.37,60,2,0.695,48.0,65.76,2880.0,0.132,45.7,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,2.5,1.37,60,2,0.695,60.0,82.2,3600.0,0.164,57.13,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,3.0,1.37,60,2,0.695,72.0,98.64,4320.0,0.197,68.55,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,3.5,1.37,60,2,0.695,84.0,115.08,5040.0,0.23,79.98,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,4.0,1.37,60,2,0.695,96.0,131.52,5760.0,0.263,91.41,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,4.5,1.37,60,2,0.695,108.0,147.96,6480.0,0.296,102.83,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,5.0,1.37,60,2,0.695,120.0,164.4,7200.0,0.329,114.26,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,5.5,1.37,60,2,0.695,132.0,180.84,7920.0,0.362,125.68,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,6.0,1.37,60,2,0.695,144.0,197.28,8640.0,0.395,137.11,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,6.5,1.37,60,2,0.695,156.0,213.72,9360.0,0.427,148.54,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,7.0,1.37,60,2,0.695,168.0,230.16,10080.0,0.46,159.96,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,7.5,1.37,60,2,0.695,180.0,246.6,10800.0,0.493,171.39,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,8.0,1.37,60,2,0.695,192.0,263.04,11520.0,0.526,182.81,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,8.5,1.37,60,2,0.695,204.0,279.48,12240.0,0.559,194.24,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,9.0,1.37,60,2,0.695,216.0,295.92,12960.0,0.592,205.66,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,9.5,1.37,60,2,0.695,228.0,312.36,13680.0,0.625,217.09,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,10.0,1.37,60,2,0.695,240.0,328.8,14400.0,0.658,228.52,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,10.5,1.37,60,2,0.695,252.0,345.24,15120.0,0.69,239.94,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,11.0,1.37,60,2,0.695,264.0,361.68,15840.0,0.723,251.37,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,11.5,1.37,60,2,0.695,276.0,378.12,16560.0,0.756,262.79,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,12.0,1.37,60,2,0.695,288.0,394.56,17280.0,0.789,274.22,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,12.5,1.37,60,2,0.695,300.0,411.0,18000.0,0.822,285.65,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,13.0,1.37,60,2,0.695,312.0,427.44,18720.0,0.855,297.07,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,13.5,1.37,60,2,0.695,324.0,443.88,19440.0,0.888,308.5,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,14.0,1.37,60,2,0.695,336.0,460.32,20160.0,0.921,319.92,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,14.5,1.37,60,2,0.695,348.0,476.76,20880.0,0.954,331.35,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,15.0,1.37,60,2,0.695,360.0,493.2,21600.0,0.986,342.77,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,15.5,1.37,60,2,0.695,372.0,509.64,22320.0,1.019,354.2,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,16.0,1.37,60,2,0.695,384.0,526.08,23040.0,1.052,365.63,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,16.5,1.37,60,2,0.695,396.0,542.52,23760.0,1.085,377.05,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,17.0,1.37,60,2,0.695,408.0,558.96,24480.0,1.118,388.48,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,17.5,1.37,60,2,0.695,420.0,575.4,25200.0,1.151,399.9,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,18.0,1.37,60,2,0.695,432.0,591.84,25920.0,1.184,411.33,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,18.5,1.37,60,2,0.695,444.0,608.28,26640.0,1.217,422.75,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,19.0,1.37,60,2,0.695,456.0,624.72,27360.0,1.249,434.18,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,19.5,1.37,60,2,0.695,468.0,641.16,28080.0,1.282,445.61,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2400,20.0,1.37,60,2,0.695,480.0,657.6,28800.0,1.315,457.03,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,0.5,1.37,60,2,0.695,12.5,17.12,750.0,0.034,11.9,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,1.0,1.37,60,2,0.695,25.0,34.25,1500.0,0.069,23.8,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,1.5,1.37,60,2,0.695,37.5,51.38,2250.0,0.103,35.71,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,2.0,1.37,60,2,0.695,50.0,68.5,3000.0,0.137,47.61,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,2.5,1.37,60,2,0.695,62.5,85.62,3750.0,0.171,59.51,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,3.0,1.37,60,2,0.695,75.0,102.75,4500.0,0.206,71.41,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,3.5,1.37,60,2,0.695,87.5,119.88,5250.0,0.24,83.31,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,4.0,1.37,60,2,0.695,100.0,137.0,6000.0,0.274,95.21,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,4.5,1.37,60,2,0.695,112.5,154.12,6750.0,0.308,107.12,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,5.0,1.37,60,2,0.695,125.0,171.25,7500.0,0.343,119.02,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,5.5,1.37,60,2,0.695,137.5,188.38,8250.0,0.377,130.92,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,6.0,1.37,60,2,0.695,150.0,205.5,9000.0,0.411,142.82,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,6.5,1.37,60,2,0.695,162.5,222.63,9750.0,0.445,154.72,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,7.0,1.37,60,2,0.695,175.0,239.75,10500.0,0.48,166.63,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,7.5,1.37,60,2,0.695,187.5,256.88,11250.0,0.514,178.53,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,8.0,1.37,60,2,0.695,200.0,274.0,12000.0,0.548,190.43,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,8.5,1.37,60,2,0.695,212.5,291.12,12750.0,0.582,202.33,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,9.0,1.37,60,2,0.695,225.0,308.25,13500.0,0.617,214.23,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,9.5,1.37,60,2,0.695,237.5,325.38,14250.0,0.651,226.14,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,10.0,1.37,60,2,0.695,250.0,342.5,15000.0,0.685,238.04,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,10.5,1.37,60,2,0.695,262.5,359.62,15750.0,0.719,249.94,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,11.0,1.37,60,2,0.695,275.0,376.75,16500.0,0.754,261.84,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,11.5,1.37,60,2,0.695,287.5,393.88,17250.0,0.788,273.74,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,12.0,1.37,60,2,0.695,300.0,411.0,18000.0,0.822,285.65,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,12.5,1.37,60,2,0.695,312.5,428.13,18750.0,0.856,297.55,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,13.0,1.37,60,2,0.695,325.0,445.25,19500.0,0.891,309.45,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,13.5,1.37,60,2,0.695,337.5,462.38,20250.0,0.925,321.35,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,14.0,1.37,60,2,0.695,350.0,479.5,21000.0,0.959,333.25,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,14.5,1.37,60,2,0.695,362.5,496.63,21750.0,0.993,345.15,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,15.0,1.37,60,2,0.695,375.0,513.75,22500.0,1.028,357.06,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,15.5,1.37,60,2,0.695,387.5,530.88,23250.0,1.062,368.96,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,16.0,1.37,60,2,0.695,400.0,548.0,24000.0,1.096,380.86,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,16.5,1.37,60,2,0.695,412.5,565.12,24750.0,1.13,392.76,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,17.0,1.37,60,2,0.695,425.0,582.25,25500.0,1.165,404.66,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,17.5,1.37,60,2,0.695,437.5,599.38,26250.0,1.199,416.57,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,18.0,1.37,60,2,0.695,450.0,616.5,27000.0,1.233,428.47,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,18.5,1.37,60,2,0.695,462.5,633.62,27750.0,1.267,440.37,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,19.0,1.37,60,2,0.695,475.0,650.75,28500.0,1.302,452.27,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,19.5,1.37,60,2,0.695,487.5,667.88,29250.0,1.336,464.17,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2500,20.0,1.37,60,2,0.695,500.0,685.0,30000.0,1.37,476.07,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,0.5,1.37,60,2,0.695,13.0,17.81,780.0,0.036,12.38,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,1.0,1.37,60,2,0.695,26.0,35.62,1560.0,0.071,24.76,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,1.5,1.37,60,2,0.695,39.0,53.43,2340.0,0.107,37.13,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,2.0,1.37,60,2,0.695,52.0,71.24,3120.0,0.142,49.51,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,2.5,1.37,60,2,0.695,65.0,89.05,3900.0,0.178,61.89,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,3.0,1.37,60,2,0.695,78.0,106.86,4680.0,0.214,74.27,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,3.5,1.37,60,2,0.695,91.0,124.67,5460.0,0.249,86.65,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,4.0,1.37,60,2,0.695,104.0,142.48,6240.0,0.285,99.02,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,4.5,1.37,60,2,0.695,117.0,160.29,7020.0,0.321,111.4,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,5.0,1.37,60,2,0.695,130.0,178.1,7800.0,0.356,123.78,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,5.5,1.37,60,2,0.695,143.0,195.91,8580.0,0.392,136.16,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,6.0,1.37,60,2,0.695,156.0,213.72,9360.0,0.427,148.54,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,6.5,1.37,60,2,0.695,169.0,231.53,10140.0,0.463,160.91,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,7.0,1.37,60,2,0.695,182.0,249.34,10920.0,0.499,173.29,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,7.5,1.37,60,2,0.695,195.0,267.15,11700.0,0.534,185.67,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,8.0,1.37,60,2,0.695,208.0,284.96,12480.0,0.57,198.05,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,8.5,1.37,60,2,0.695,221.0,302.77,13260.0,0.606,210.43,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,9.0,1.37,60,2,0.695,234.0,320.58,14040.0,0.641,222.8,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,9.5,1.37,60,2,0.695,247.0,338.39,14820.0,0.677,235.18,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,10.0,1.37,60,2,0.695,260.0,356.2,15600.0,0.712,247.56,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,10.5,1.37,60,2,0.695,273.0,374.01,16380.0,0.748,259.94,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,11.0,1.37,60,2,0.695,286.0,391.82,17160.0,0.784,272.31,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,11.5,1.37,60,2,0.695,299.0,409.63,17940.0,0.819,284.69,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,12.0,1.37,60,2,0.695,312.0,427.44,18720.0,0.855,297.07,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
opteon-2p50,Chemours Opteon 2P50 (HFO-1336mzz-Z),hfo,2600,12.5,1.37,60,2,0.695,325.0,445.25,19500.0,0.891,309.45,"GWP ~2 per EPA SNAP; MW 114/164, ~1 mol TFA/mol at 100%"
